CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,InternetService,PaymentMethod,Churn,TotalCharges
CUST_001542,Male,45,47,Two Year,56.11,DSL,Credit Card,No,2511.15
CUST_001543,Female,37,53,Two Year,82.27,Fiber Optic,Mailed Check,No,4391.45
CUST_001544,Male,24,5,One Year,43.08,Fiber Optic,Electronic Check,No,209.94
CUST_001545,Female,49,3,Month-to-Month,112.03,Fiber Optic,Electronic Check,Yes,347.56
CUST_001546,Female,44,89,Month-to-Month,77.49,Fiber Optic,Credit Card,Yes,6650.58
CUST_001547,Female,52,48,Month-to-Month,112.0,Fiber Optic,Electronic Check,No,5340.95
CUST_001548,Male,36,53,Two Year,24.64,No,Credit Card,No,1273.68
CUST_001549,Male,63,52,Month-to-Month,54.26,DSL,Bank Transfer,Yes,2875.02
CUST_001550,Female,31,18,Two Year,22.28,DSL,Credit Card,No,402.99
CUST_001551,Male,70,24,Month-to-Month,47.23,Fiber Optic,Bank Transfer,Yes,1166.5
CUST_001552,Male,18,18,Two Year,106.2,No,Bank Transfer,No,1903.69
CUST_001553,Male,51,1,Two Year,23.66,Fiber Optic,Bank Transfer,No,22.49
CUST_001554,Female,52,32,Month-to-Month,63.61,Fiber Optic,Credit Card,No,1977.55
CUST_001555,Female,33,16,Month-to-Month,31.76,Fiber Optic,Credit Card,Yes,533.53
CUST_001556,Male,51,25,Two Year,61.68,Fiber Optic,Bank Transfer,No,1527.4
CUST_001557,Female,64,16,Month-to-Month,103.89,No,Bank Transfer,Yes,1682.23
CUST_001558,Male,18,16,One Year,82.31,No,Credit Card,No,1370.29
CUST_001559,Male,52,4,One Year,93.68,Fiber Optic,Credit Card,No,356.75
CUST_001560,Male,18,7,Month-to-Month,54.91,Fiber Optic,Bank Transfer,Yes,390.5
CUST_001561,Male,30,4,Two Year,114.44,DSL,Electronic Check,No,448.07
CUST_001562,Female,69,5,Month-to-Month,90.93,Fiber Optic,Electronic Check,No,444.61
CUST_001563,Female,36,86,Two Year,62.18,Fiber Optic,Credit Card,No,5200.34
CUST_001564,Female,27,3,Month-to-Month,62.65,Fiber Optic,Electronic Check,Yes,194.02
CUST_001565,Male,42,7,One Year,111.87,DSL,Electronic Check,No,773.14
CUST_001566,Male,75,21,Month-to-Month,77.64,No,Electronic Check,No,1559.86
CUST_001567,Male,18,22,Month-to-Month,90.64,Fiber Optic,Bank Transfer,No,1913.69
CUST_001568,Female,29,4,Month-to-Month,61.7,Fiber Optic,Bank Transfer,Yes,238.13
CUST_001569,Male,67,37,One Year,42.37,DSL,Electronic Check,No,1630.23
CUST_001570,Female,72,36,One Year,92.36,Fiber Optic,Electronic Check,No,3300.84
CUST_001571,Female,43,6,Two Year,80.78,No,Credit Card,No,504.85
CUST_001572,Female,26,8,Month-to-Month,70.13,Fiber Optic,Credit Card,No,578.85
CUST_001573,Female,75,66,One Year,82.4,Fiber Optic,Electronic Check,No,5622.15
CUST_001574,Female,68,41,One Year,40.83,DSL,Electronic Check,No,1638.35
CUST_001575,Female,55,28,Month-to-Month,99.39,Fiber Optic,Bank Transfer,No,2719.28
CUST_001576,Male,32,2,Month-to-Month,114.82,No,Credit Card,Yes,231.02
CUST_001577,Male,44,13,Month-to-Month,109.11,Fiber Optic,Credit Card,No,1406.79
CUST_001578,Female,42,19,Month-to-Month,52.14,No,Bank Transfer,No,991.56
CUST_001579,Female,49,4,Month-to-Month,60.6,No,Credit Card,No,231.57
CUST_001580,Male,66,14,One Year,100.84,No,Electronic Check,No,1478.34
CUST_001581,Female,58,22,Month-to-Month,79.51,No,Electronic Check,No,1671.93
CUST_001582,Female,28,9,One Year,74.79,DSL,Bank Transfer,No,651.49
CUST_001583,Male,65,36,Two Year,112.66,No,Credit Card,No,4128.03
CUST_001584,Female,49,44,One Year,73.6,DSL,Bank Transfer,No,3126.84
CUST_001585,Female,55,9,One Year,71.49,DSL,Credit Card,No,618.12
CUST_001586,Female,66,43,Month-to-Month,24.2,DSL,Credit Card,Yes,1004.56
CUST_001587,Male,28,2,Two Year,26.94,DSL,Bank Transfer,No,51.52
CUST_001588,Male,44,43,Month-to-Month,20.74,Fiber Optic,Electronic Check,No,869.64
CUST_001589,Male,37,3,One Year,111.32,Fiber Optic,Electronic Check,Yes,326.32
CUST_001590,Female,21,2,Two Year,60.84,DSL,Credit Card,No,121.66
CUST_001591,Female,50,24,One Year,66.86,Fiber Optic,Electronic Check,No,1594.81
CUST_001592,Male,75,15,One Year,104.54,Fiber Optic,Electronic Check,No,1563.98
CUST_001593,Female,18,57,Month-to-Month,80.92,Fiber Optic,Credit Card,No,4665.96
CUST_001594,Female,44,10,Month-to-Month,80.95,DSL,Credit Card,No,787.72
CUST_001595,Female,54,8,One Year,49.65,DSL,Electronic Check,Yes,382.69
CUST_001596,Female,46,16,Month-to-Month,103.39,DSL,Credit Card,Yes,1716.92
CUST_001597,Female,43,14,One Year,36.58,DSL,Electronic Check,No,518.98
CUST_001598,Male,25,10,Month-to-Month,25.31,Fiber Optic,Electronic Check,No,241.98
CUST_001599,Female,48,28,Two Year,39.16,Fiber Optic,Bank Transfer,No,1147.03
CUST_001600,Male,33,34,Month-to-Month,46.77,DSL,Credit Card,No,1620.88
CUST_001601,Female,18,46,Month-to-Month,48.23,Fiber Optic,Electronic Check,No,2141.31
CUST_001602,Male,62,86,One Year,87.05,Fiber Optic,Electronic Check,No,7837.51
CUST_001603,Female,59,7,Month-to-Month,41.78,No,Electronic Check,Yes,288.52
CUST_001604,Male,45,30,Month-to-Month,87.67,DSL,Credit Card,No,2757.53
CUST_001605,Female,48,12,Month-to-Month,29.11,No,Bank Transfer,No,335.46
CUST_001606,Male,61,27,Month-to-Month,34.72,Fiber Optic,Mailed Check,Yes,905.56
CUST_001607,Female,48,15,Month-to-Month,70.88,DSL,Electronic Check,No,1079.94
CUST_001608,Male,58,120,Month-to-Month,112.19,No,Bank Transfer,No,12819.47
CUST_001609,Female,40,31,One Year,105.96,Fiber Optic,Bank Transfer,No,3126.66
CUST_001610,Male,64,73,Month-to-Month,116.88,Fiber Optic,Credit Card,No,8781.37
CUST_001611,Male,49,43,Two Year,85.05,Fiber Optic,Electronic Check,Yes,3535.65
CUST_001612,Female,47,55,Month-to-Month,87.58,Fiber Optic,Credit Card,Yes,5018.63
CUST_001613,Female,25,40,Month-to-Month,82.5,DSL,Mailed Check,No,3275.55
CUST_001614,Male,49,14,Month-to-Month,82.28,DSL,Electronic Check,Yes,1194.96
CUST_001615,Female,32,6,Two Year,34.71,No,Electronic Check,No,206.55
CUST_001616,Male,35,11,Month-to-Month,74.37,No,Bank Transfer,Yes,820.54
CUST_001617,Male,32,1,One Year,58.61,DSL,Credit Card,No,57.53
CUST_001618,Male,29,17,Month-to-Month,64.25,Fiber Optic,Bank Transfer,Yes,1109.52
CUST_001619,Female,75,16,Month-to-Month,72.36,Fiber Optic,Bank Transfer,No,1136.71
CUST_001620,Male,64,17,Two Year,32.84,DSL,Electronic Check,No,542.83
CUST_001621,Male,73,87,Month-to-Month,55.95,Fiber Optic,Electronic Check,Yes,4663.72
CUST_001622,Female,26,58,Month-to-Month,26.34,Fiber Optic,Bank Transfer,No,1460.14
CUST_001623,Female,46,4,Two Year,117.97,Fiber Optic,Bank Transfer,No,462.72
CUST_001624,Female,25,11,One Year,31.85,No,Credit Card,No,358.63
CUST_001625,Female,34,13,Two Year,45.85,DSL,Electronic Check,No,578.5
CUST_001626,Male,31,10,One Year,109.13,Fiber Optic,Electronic Check,No,1069.39
CUST_001627,Male,63,38,One Year,68.27,Fiber Optic,Mailed Check,No,2699.37
CUST_001628,Male,39,17,Two Year,33.56,Fiber Optic,Credit Card,No,578.46
CUST_001629,Male,61,20,Month-to-Month,58.42,DSL,Bank Transfer,No,1217.44
CUST_001630,Female,54,46,One Year,31.59,Fiber Optic,Electronic Check,No,1512.9
CUST_001631,Male,75,39,One Year,40.02,No,Electronic Check,No,1492.64
CUST_001632,Male,22,3,Month-to-Month,25.2,DSL,Electronic Check,Yes,79.04
CUST_001633,Female,63,30,Month-to-Month,63.82,Fiber Optic,Mailed Check,No,1828.67
CUST_001634,Male,62,13,Month-to-Month,100.66,No,Credit Card,No,1364.28
CUST_001635,Male,30,8,One Year,78.6,DSL,Credit Card,No,631.74
CUST_001636,Male,60,1,Month-to-Month,80.63,No,Bank Transfer,No,80.9
CUST_001637,Male,50,16,Two Year,40.06,DSL,Electronic Check,No,654.63
CUST_001638,Male,41,10,Month-to-Month,54.39,DSL,Bank Transfer,No,564.53
CUST_001639,Male,32,6,One Year,104.52,DSL,Credit Card,Yes,634.46
CUST_001640,Female,34,28,Month-to-Month,28.79,DSL,Electronic Check,No,800.11
CUST_001641,Female,75,35,One Year,105.79,DSL,Credit Card,No,3558.95
CUST_001642,Male,45,6,One Year,68.37,Fiber Optic,Credit Card,No,422.08
CUST_001643,Male,56,1,One Year,103.71,DSL,Mailed Check,No,99.86
CUST_001644,Female,33,45,Two Year,51.8,No,Bank Transfer,No,2383.77
CUST_001645,Male,33,1,Two Year,53.88,Fiber Optic,Bank Transfer,Yes,54.03
CUST_001646,Male,61,66,Month-to-Month,95.16,Fiber Optic,Bank Transfer,No,6208.86
CUST_001647,Male,24,23,Month-to-Month,98.5,Fiber Optic,Electronic Check,No,2291.1
CUST_001648,Female,38,9,One Year,42.96,Fiber Optic,Electronic Check,Yes,397.17
CUST_001649,Male,45,6,Month-to-Month,117.29,Fiber Optic,Electronic Check,Yes,734.78
CUST_001650,Female,46,1,Month-to-Month,28.45,DSL,Credit Card,No,27.78
CUST_001651,Male,42,6,One Year,26.85,No,Mailed Check,No,168.3
CUST_001652,Female,50,3,Month-to-Month,79.55,Fiber Optic,Bank Transfer,Yes,249.65
CUST_001653,Female,55,22,Month-to-Month,92.27,DSL,Credit Card,No,2093.61
CUST_001654,Male,56,4,Two Year,116.09,Fiber Optic,Electronic Check,No,482.07
CUST_001655,Female,30,18,Month-to-Month,60.49,Fiber Optic,Bank Transfer,No,1109.77
CUST_001656,Male,40,21,Month-to-Month,22.53,DSL,Mailed Check,No,451.32
CUST_001657,Female,62,8,Month-to-Month,80.29,No,Mailed Check,No,647.14
CUST_001658,Male,58,1,Two Year,48.97,Fiber Optic,Electronic Check,No,50.18
CUST_001659,Male,24,1,Two Year,63.29,Fiber Optic,Credit Card,No,66.09
CUST_001660,Female,50,1,One Year,68.85,Fiber Optic,Credit Card,No,69.34
CUST_001661,Male,18,32,Month-to-Month,26.45,No,Electronic Check,Yes,871.3
CUST_001662,Male,45,9,Two Year,68.6,DSL,Credit Card,No,630.06
CUST_001663,Female,73,38,One Year,62.63,Fiber Optic,Credit Card,No,2327.77
CUST_001664,Male,30,13,Two Year,91.25,DSL,Electronic Check,No,1145.29
CUST_001665,Male,32,14,One Year,84.57,Fiber Optic,Electronic Check,No,1213.69
CUST_001666,Female,56,17,Month-to-Month,38.52,DSL,Electronic Check,No,637.41
CUST_001667,Female,21,29,Month-to-Month,40.61,DSL,Bank Transfer,No,1147.62
CUST_001668,Male,35,7,Month-to-Month,45.1,No,Bank Transfer,Yes,320.24
CUST_001669,Male,53,3,Month-to-Month,37.9,Fiber Optic,Electronic Check,No,116.99
CUST_001670,Female,35,19,One Year,85.72,DSL,Mailed Check,No,1642.09
CUST_001671,Female,41,9,Two Year,119.44,Fiber Optic,Electronic Check,No,1116.34
CUST_001672,Male,56,14,One Year,85.21,Fiber Optic,Electronic Check,No,1158.52
CUST_001673,Female,51,24,Month-to-Month,80.67,DSL,Bank Transfer,No,1888.15
CUST_001674,Male,49,16,Month-to-Month,60.99,DSL,Electronic Check,No,989.2
CUST_001675,Male,39,23,Month-to-Month,51.26,No,Bank Transfer,No,1217.81
CUST_001676,Male,50,18,Month-to-Month,111.11,Fiber Optic,Credit Card,No,2007.85
CUST_001677,Male,43,32,Month-to-Month,116.9,Fiber Optic,Electronic Check,No,3557.64
CUST_001678,Male,51,29,One Year,69.68,No,Electronic Check,No,2056.48
CUST_001679,Female,37,18,Month-to-Month,49.02,Fiber Optic,Electronic Check,Yes,910.03
CUST_001680,Female,42,27,Two Year,97.01,DSL,Mailed Check,No,2560.74
CUST_001681,Female,30,49,Month-to-Month,33.25,DSL,Bank Transfer,No,1556.62
CUST_001682,Female,44,13,Two Year,96.56,Fiber Optic,Bank Transfer,Yes,1257.53
CUST_001683,Male,32,12,Month-to-Month,101.89,No,Mailed Check,No,1166.7
CUST_001684,Male,28,34,Month-to-Month,32.49,DSL,Mailed Check,No,1095.38
CUST_001685,Male,48,20,One Year,117.69,DSL,Electronic Check,No,2240.3
CUST_001686,Male,48,1,One Year,118.55,No,Mailed Check,No,115.29
CUST_001687,Female,56,53,Month-to-Month,113.67,DSL,Bank Transfer,Yes,5957.53
CUST_001688,Male,38,1,Month-to-Month,69.6,Fiber Optic,Electronic Check,Yes,66.9
CUST_001689,Male,51,33,Month-to-Month,44.61,DSL,Credit Card,Yes,1415.33
CUST_001690,Female,53,34,One Year,78.2,Fiber Optic,Bank Transfer,No,2745.76
CUST_001691,Female,51,73,Two Year,61.99,Fiber Optic,Electronic Check,Yes,4317.75
CUST_001692,Female,32,1,Month-to-Month,40.59,DSL,Bank Transfer,Yes,41.36
CUST_001693,Female,47,21,Month-to-Month,62.37,Fiber Optic,Credit Card,No,1350.96
CUST_001694,Male,50,13,Two Year,86.39,Fiber Optic,Electronic Check,No,1081.6
CUST_001695,Male,45,9,Month-to-Month,27.09,Fiber Optic,Electronic Check,Yes,236.38
CUST_001696,Female,18,2,One Year,53.34,Fiber Optic,Mailed Check,Yes,108.19
CUST_001697,Male,47,19,Month-to-Month,21.78,Fiber Optic,Bank Transfer,No,406.19
CUST_001698,Male,75,15,One Year,94.95,Fiber Optic,Electronic Check,No,1420.89
CUST_001699,Male,39,2,Month-to-Month,84.07,Fiber Optic,Credit Card,Yes,173.79
CUST_001700,Female,34,22,Month-to-Month,26.27,Fiber Optic,Bank Transfer,No,557.02
CUST_001701,Male,50,32,Month-to-Month,116.47,Fiber Optic,Credit Card,No,3771.63
CUST_001702,Female,49,34,One Year,22.26,Fiber Optic,Electronic Check,No,790.32
CUST_001703,Male,62,56,One Year,79.0,DSL,Credit Card,No,4228.22
CUST_001704,Male,26,12,One Year,97.64,DSL,Mailed Check,No,1120.13
CUST_001705,Male,55,73,One Year,98.79,DSL,Electronic Check,No,7251.15
CUST_001706,Female,53,48,Month-to-Month,23.43,No,Credit Card,No,1176.38
CUST_001707,Male,42,8,Month-to-Month,110.64,Fiber Optic,Electronic Check,No,860.38
CUST_001708,Female,50,4,Two Year,111.85,Fiber Optic,Credit Card,No,439.83
CUST_001709,Female,60,13,Month-to-Month,76.14,DSL,Mailed Check,Yes,950.09
CUST_001710,Female,58,12,Month-to-Month,68.21,DSL,Credit Card,No,807.24
CUST_001711,Male,27,20,Month-to-Month,24.49,No,Bank Transfer,No,467.48
CUST_001712,Male,57,21,Month-to-Month,76.2,No,Credit Card,No,1582.45
CUST_001713,Male,44,33,Month-to-Month,60.94,DSL,Electronic Check,No,2022.18
CUST_001714,Male,46,17,Two Year,97.28,Fiber Optic,Mailed Check,No,1732.31
CUST_001715,Female,46,2,Two Year,60.39,Fiber Optic,Bank Transfer,Yes,124.63
CUST_001716,Female,42,46,Two Year,88.36,DSL,Credit Card,No,4195.47
CUST_001717,Female,62,8,Two Year,30.14,Fiber Optic,Electronic Check,No,234.57
CUST_001718,Male,43,85,Two Year,33.3,Fiber Optic,Mailed Check,No,2713.67
CUST_001719,Female,28,3,Month-to-Month,33.97,Fiber Optic,Mailed Check,No,102.96
CUST_001720,Male,39,76,Month-to-Month,24.55,DSL,Electronic Check,No,1869.74
CUST_001721,Female,47,2,One Year,74.13,DSL,Mailed Check,Yes,148.5
CUST_001722,Male,63,6,Month-to-Month,99.4,DSL,Credit Card,No,573.08
CUST_001723,Male,54,1,Month-to-Month,81.04,DSL,Electronic Check,Yes,80.99
CUST_001724,Female,32,29,Month-to-Month,77.5,Fiber Optic,Mailed Check,No,2168.92
CUST_001725,Female,75,45,Month-to-Month,88.06,DSL,Credit Card,No,3931.84
CUST_001726,Female,48,13,Month-to-Month,53.96,Fiber Optic,Electronic Check,Yes,670.77
CUST_001727,Female,64,63,Month-to-Month,56.2,Fiber Optic,Bank Transfer,No,3666.96
CUST_001728,Male,42,21,Month-to-Month,51.43,Fiber Optic,Bank Transfer,Yes,1027.45
CUST_001729,Female,53,23,Two Year,91.21,Fiber Optic,Credit Card,No,2189.99
CUST_001730,Female,57,44,One Year,36.16,Fiber Optic,Bank Transfer,No,1648.78
CUST_001731,Female,63,8,Two Year,21.3,DSL,Bank Transfer,Yes,174.7
CUST_001732,Male,60,10,Month-to-Month,79.62,DSL,Electronic Check,Yes,834.62
CUST_001733,Male,58,56,Month-to-Month,114.24,DSL,Bank Transfer,No,6112.0
CUST_001734,Female,40,55,One Year,80.94,DSL,Credit Card,Yes,4514.73
CUST_001735,Male,36,90,Month-to-Month,98.29,DSL,Electronic Check,No,9155.1
CUST_001736,Female,49,55,One Year,87.28,DSL,Electronic Check,No,4621.16
CUST_001737,Male,58,3,One Year,69.74,Fiber Optic,Credit Card,Yes,210.99
CUST_001738,Male,41,41,One Year,91.84,No,Bank Transfer,No,3725.5
CUST_001739,Male,60,12,Two Year,102.41,DSL,Mailed Check,No,1221.03
CUST_001740,Male,66,112,Month-to-Month,42.47,No,Credit Card,No,4952.86
CUST_001741,Female,31,15,Month-to-Month,53.61,DSL,Credit Card,No,807.26
CUST_001742,Female,32,19,One Year,42.37,Fiber Optic,Credit Card,No,772.29
CUST_001743,Female,42,18,Month-to-Month,65.22,Fiber Optic,Credit Card,Yes,1225.29
CUST_001744,Male,49,9,Month-to-Month,108.51,No,Mailed Check,Yes,945.85
CUST_001745,Female,37,1,Month-to-Month,54.52,DSL,Credit Card,No,56.66
CUST_001746,Female,65,54,Month-to-Month,57.45,DSL,Bank Transfer,Yes,3248.39
CUST_001747,Female,51,38,Month-to-Month,106.04,DSL,Credit Card,No,4181.77
CUST_001748,Male,45,3,Month-to-Month,71.54,Fiber Optic,Credit Card,No,218.42
CUST_001749,Male,23,35,One Year,73.54,No,Electronic Check,Yes,2636.59
CUST_001750,Male,25,23,One Year,106.08,Fiber Optic,Electronic Check,No,2488.6
CUST_001751,Female,49,12,One Year,69.05,Fiber Optic,Electronic Check,No,825.33
CUST_001752,Female,18,7,One Year,88.16,Fiber Optic,Credit Card,No,603.2
CUST_001753,Female,60,47,Month-to-Month,28.56,No,Credit Card,No,1313.46
CUST_001754,Male,42,28,Month-to-Month,37.86,Fiber Optic,Mailed Check,Yes,1084.59
CUST_001755,Male,75,19,Month-to-Month,60.44,DSL,Bank Transfer,Yes,1162.83
CUST_001756,Female,75,22,Two Year,69.48,No,Credit Card,No,1541.54
CUST_001757,Male,42,2,One Year,116.57,DSL,Electronic Check,Yes,236.7
CUST_001758,Male,43,15,Month-to-Month,117.07,DSL,Electronic Check,Yes,1804.3
CUST_001759,Male,59,5,Month-to-Month,105.12,DSL,Mailed Check,Yes,538.65
CUST_001760,Male,70,5,Two Year,51.56,Fiber Optic,Credit Card,No,247.63
CUST_001761,Female,20,25,One Year,116.4,Fiber Optic,Credit Card,No,2870.14
CUST_001762,Male,18,58,Two Year,88.93,DSL,Mailed Check,No,5036.2
CUST_001763,Male,35,12,Month-to-Month,59.29,Fiber Optic,Electronic Check,Yes,714.2
CUST_001764,Male,53,5,Month-to-Month,90.17,Fiber Optic,Bank Transfer,Yes,431.08
CUST_001765,Male,52,25,One Year,21.65,No,Credit Card,No,555.46
CUST_001766,Female,61,49,One Year,34.62,Fiber Optic,Bank Transfer,No,1629.63
CUST_001767,Female,27,33,One Year,102.97,Fiber Optic,Mailed Check,No,3320.33
CUST_001768,Male,18,48,One Year,84.56,Fiber Optic,Electronic Check,Yes,4173.64
CUST_001769,Male,57,18,One Year,56.42,DSL,Credit Card,No,970.02
CUST_001770,Male,32,33,One Year,70.07,DSL,Electronic Check,Yes,2349.35
CUST_001771,Male,18,3,Month-to-Month,110.51,Fiber Optic,Electronic Check,Yes,345.6
CUST_001772,Male,47,10,Month-to-Month,83.16,DSL,Credit Card,Yes,841.38
CUST_001773,Male,56,11,Two Year,59.81,DSL,Credit Card,No,671.9
CUST_001774,Female,43,17,Month-to-Month,32.03,Fiber Optic,Bank Transfer,Yes,560.42
CUST_001775,Male,38,63,Month-to-Month,49.37,DSL,Bank Transfer,No,3023.92
CUST_001776,Female,42,49,One Year,117.83,DSL,Electronic Check,No,5820.42
CUST_001777,Female,39,3,Two Year,63.74,Fiber Optic,Electronic Check,No,187.57
CUST_001778,Male,24,4,Month-to-Month,67.18,Fiber Optic,Electronic Check,Yes,261.99
CUST_001779,Female,34,10,Month-to-Month,69.86,No,Bank Transfer,Yes,677.12
CUST_001780,Female,52,8,Two Year,108.41,Fiber Optic,Electronic Check,No,874.69
CUST_001781,Female,49,22,Two Year,80.39,Fiber Optic,Credit Card,No,1820.67
CUST_001782,Female,47,55,One Year,89.37,Fiber Optic,Electronic Check,Yes,5100.11
CUST_001783,Female,30,78,Month-to-Month,58.94,DSL,Bank Transfer,No,4564.49
CUST_001784,Female,42,25,Month-to-Month,22.91,DSL,Bank Transfer,No,565.47
CUST_001785,Male,18,43,One Year,113.1,Fiber Optic,Bank Transfer,No,4954.39
CUST_001786,Female,47,17,Two Year,114.91,Fiber Optic,Electronic Check,No,2008.24
CUST_001787,Female,66,5,Two Year,114.92,Fiber Optic,Credit Card,No,560.43
CUST_001788,Female,22,17,Month-to-Month,114.37,Fiber Optic,Mailed Check,No,1904.88
CUST_001789,Male,36,19,Month-to-Month,101.52,DSL,Bank Transfer,No,1935.32
CUST_001790,Female,49,32,Month-to-Month,88.46,Fiber Optic,Bank Transfer,Yes,2814.98
CUST_001791,Male,63,5,Two Year,104.45,Fiber Optic,Electronic Check,Yes,533.0
CUST_001792,Female,38,11,One Year,80.05,Fiber Optic,Bank Transfer,No,880.94
CUST_001793,Male,34,10,Month-to-Month,33.44,Fiber Optic,Bank Transfer,Yes,321.41
CUST_001794,Male,18,76,Month-to-Month,59.12,No,Credit Card,Yes,4343.03
CUST_001795,Female,46,14,One Year,117.13,No,Credit Card,No,1705.73
CUST_001796,Female,75,33,Month-to-Month,55.11,No,Electronic Check,Yes,1769.05
CUST_001797,Male,49,33,Two Year,106.78,DSL,Electronic Check,No,3365.2
CUST_001798,Female,44,7,One Year,29.32,DSL,Electronic Check,No,209.99
CUST_001799,Male,49,20,Month-to-Month,53.42,DSL,Credit Card,Yes,1088.06
CUST_001800,Male,44,53,Month-to-Month,55.1,DSL,Electronic Check,Yes,2949.53
CUST_001801,Male,32,15,Two Year,25.16,Fiber Optic,Bank Transfer,No,377.49
CUST_001802,Male,57,69,Month-to-Month,31.91,Fiber Optic,Bank Transfer,No,2305.18
CUST_001803,Male,48,5,Month-to-Month,39.32,Fiber Optic,Bank Transfer,Yes,189.13
CUST_001804,Female,45,1,Two Year,103.78,No,Electronic Check,No,103.89
CUST_001805,Male,30,53,Two Year,26.34,No,Electronic Check,No,1404.96
CUST_001806,Male,64,45,Two Year,49.87,DSL,Mailed Check,No,2136.99
CUST_001807,Female,54,117,Month-to-Month,21.02,No,Electronic Check,Yes,2437.7
CUST_001808,Male,36,27,Month-to-Month,89.56,Fiber Optic,Electronic Check,No,2486.5
CUST_001809,Female,60,66,Month-to-Month,82.03,Fiber Optic,Electronic Check,No,5398.33
CUST_001810,Female,37,42,Month-to-Month,84.5,Fiber Optic,Bank Transfer,No,3682.19
CUST_001811,Female,33,44,One Year,57.44,DSL,Mailed Check,No,2563.96
CUST_001812,Male,33,20,Month-to-Month,40.83,No,Electronic Check,Yes,838.33
CUST_001813,Male,18,11,One Year,92.03,Fiber Optic,Electronic Check,No,1043.15
CUST_001814,Male,52,65,Month-to-Month,101.11,No,Electronic Check,No,6696.69
CUST_001815,Female,18,13,Month-to-Month,33.86,No,Mailed Check,Yes,451.16
CUST_001816,Male,26,18,Two Year,68.68,Fiber Optic,Electronic Check,No,1260.39
CUST_001817,Female,18,14,Month-to-Month,44.87,DSL,Bank Transfer,No,631.35
CUST_001818,Male,43,19,Month-to-Month,36.81,DSL,Electronic Check,Yes,704.04
CUST_001819,Female,42,15,Month-to-Month,93.43,DSL,Credit Card,No,1357.99
CUST_001820,Male,40,1,Month-to-Month,73.81,DSL,Electronic Check,Yes,76.23
CUST_001821,Male,29,51,Month-to-Month,41.62,No,Credit Card,Yes,2082.74
CUST_001822,Male,27,14,Month-to-Month,51.0,DSL,Credit Card,Yes,716.55
CUST_001823,Female,51,21,One Year,116.67,No,Bank Transfer,No,2388.71
CUST_001824,Female,36,3,Two Year,104.87,Fiber Optic,Credit Card,No,320.77
CUST_001825,Male,49,1,Month-to-Month,107.99,DSL,Electronic Check,Yes,113.12
CUST_001826,Male,31,6,Month-to-Month,66.0,Fiber Optic,Electronic Check,No,407.96
CUST_001827,Female,47,29,One Year,82.38,Fiber Optic,Electronic Check,Yes,2417.47
